0	D1	D2	D3	DR1	DR2	DR3	V1	V2	V3	VR1	VR2	VR3
XLOC_001135	399.197	395.523	405.73	296.26	417.258	326.708	423.662	333.883	306.687	380.734	370.011	324.471
XLOC_001136	42.0654	51.8535	95.9441	97.5178	125.381	41.0404	67.1266	208.256	320.251	169.568	202.394	88.228
XLOC_001137	13760.5	15086.4	12819.5	6892.83	11217.2	16210.7	14359.0	8211.61	7473.77	6933.47	9297.21	15281.8
XLOC_001138	59.7478	65.7722	55.9408	54.1308	65.0752	58.4324	55.8482	37.0279	48.6524	48.0064	40.6711	53.0414
XLOC_001139	18.4837	21.7195	13.0175	22.7808	19.8715	21.5561	22.6221	19.2833	27.862	17.5393	17.2197	23.573
XLOC_001140	3054.97	1933.56	2778.44	3161.76	2796.36	2578.11	1919.27	1731.88	1172.04	2884.82	2038.3	2018.63
XLOC_001141	126.459	116.963	156.901	195.546	126.13	152.542	158.514	200.078	194.87	178.132	174.29	191.501
XLOC_001142	5128.23	2439.98	4267.86	5046.56	5301.68	3688.7	2718.87	2751.32	1552.91	4199.88	3216.37	2575.38
XLOC_001143	454.125	406.997	464.762	267.831	329.029	478.467	464.706	329.373	265.47	228.432	286.021	451.532
XLOC_001144	2022.83	1864.24	1659.74	1093.37	1082.03	2075.97	2054.62	1024.11	816.34	764.107	1027.97	1843.09
XLOC_001145	1331.27	866.515	903.561	733.347	662.621	1109.36	910.338	506.683	296.246	419.478	487.858	903.314
XLOC_001146	18417.8	14049.8	12853.2	16702.7	11407.2	16854.0	14895.3	8986.08	5211.98	9167.88	8080.04	12747.5
XLOC_001147	16.1804	17.0452	9.82829	17.37	17.8227	24.7829	14.4987	10.4794	18.3112	12.7539	12.0761	17.6036
XLOC_001148	23.6583	35.2301	23.8858	15.144	21.6689	34.1058	36.0563	24.3342	38.2377	24.1324	28.7817	37.6038
XLOC_001149	258.608	300.837	255.363	176.97	260.447	294.332	304.945	216.81	184.433	211.985	265.373	299.991
XLOC_001150	100.76	96.7448	102.231	143.235	107.424	132.511	106.754	71.7451	90.0433	124.497	85.2555	118.147
XLOC_001151	51.3546	64.2633	53.1448	66.9544	62.9951	52.9816	65.5551	71.825	82.6315	78.6417	66.0804	76.4052
XLOC_001152	53.0118	68.835	64.0747	30.293	56.4041	47.0393	60.5014	51.1845	50.0197	46.871	50.293	54.7711
XLOC_001153	226.325	248.957	203.277	384.929	280.05	362.499	281.216	266.644	248.575	320.051	275.583	377.222
XLOC_001154	40.6433	60.3623	52.027	71.9882	56.7657	48.8753	61.446	71.5749	102.435	106.139	81.706	71.5459
XLOC_001155	16.5671	21.4043	26.2106	24.9198	21.178	18.2954	28.5065	32.7247	42.3236	33.186	30.8644	28.2583
XLOC_001156	13.7689	15.3672	12.0678	14.1803	16.4029	14.8654	13.4745	13.2474	12.8383	13.8484	13.0043	12.7695
XLOC_001157	34.9017	45.1741	48.1333	98.8189	58.5748	75.9848	55.2495	69.4325	93.9365	86.353	68.1583	76.0757
XLOC_001158	60.3003	54.7068	46.269	84.01	118.35	82.9476	44.5436	102.111	135.749	47.9089	82.4175	90.6943
XLOC_001159	109.69	107.281	138.489	192.093	169.647	139.769	118.511	183.743	167.808	177.948	206.436	147.791
XLOC_001160	56.3908	63.7266	81.9556	81.3157	69.5143	64.0477	72.8454	103.935	100.639	77.5261	96.1817	77.6396
XLOC_001161	202.118	173.526	206.88	211.447	197.28	191.381	169.165	217.21	161.522	188.126	219.574	182.369
XLOC_001162	318.771	279.502	343.351	478.573	403.025	339.887	287.595	439.356	361.003	350.856	365.049	389.054
XLOC_001163	634.705	807.06	683.127	753.912	702.649	755.645	874.559	759.295	815.968	866.697	793.526	788.653
XLOC_001164	11.0117	12.8257	11.665	8.77112	13.7156	15.3805	12.7998	8.18134	10.7569	11.7014	11.0142	13.1491
XLOC_001165	40.7468	45.5715	27.1515	39.0281	54.9811	60.1139	50.0998	56.2221	132.596	44.5137	50.3612	53.577
XLOC_001166	84.1506	95.1488	122.828	47.3026	70.2912	54.5705	95.9689	84.5947	108.136	25.4184	86.2987	115.405
XLOC_001167	50.1077	64.0466	28.6193	41.5085	51.514	51.9906	59.1858	90.8674	96.9637	86.7767	67.8694	77.4908
XLOC_001168	33.4158	26.1706	46.5806	76.3618	61.1553	39.0552	24.3108	38.1574	38.533	72.7662	39.9543	34.597
XLOC_001169	984.263	783.681	1031.66	1601.39	1348.35	525.643	526.399	734.96	458.852	1479.92	946.279	513.765
XLOC_001170	973.743	723.958	1148.17	1675.51	1308.5	523.876	562.104	797.844	619.556	1516.63	934.632	683.837
XLOC_001171	392.069	416.327	323.458	162.392	503.841	291.542	341.737	182.386	180.19	205.275	245.799	290.581
XLOC_001172	500.213	468.782	551.91	419.24	452.818	467.82	474.785	373.052	314.646	470.112	425.137	413.391
XLOC_001173	7631.9	5557.26	8967.7	8123.8	13682.7	5449.23	5120.47	9996.89	8830.01	11107.2	12820.7	6357.41
XLOC_001174	595.931	737.033	544.732	827.579	735.197	796.389	619.753	791.447	900.606	798.739	739.477	838.038
XLOC_001175	394.758	430.391	413.826	451.36	435.587	339.971	393.792	383.824	390.037	599.618	445.24	346.635
XLOC_001176	20.908	27.4717	21.9535	28.7353	34.6237	37.6764	28.8571	34.3562	61.6515	26.6589	31.0225	38.5318
XLOC_001177	2271.29	2678.18	2164.82	3136.6	3308.77	3424.8	2744.97	2622.91	2123.27	4181.63	3314.12	3414.1
XLOC_001178	324.7	396.657	302.601	520.407	372.464	310.364	353.314	269.918	293.536	501.233	351.084	325.007
XLOC_001179	62.5585	62.5021	62.4522	63.9234	59.6511	62.7471	85.555	76.6949	92.8045	58.203	59.615	83.6752
XLOC_001180	5.70801	3.08671	3.80352	3.54632	5.13468	3.45479	4.53351	4.27547	4.83245	4.82763	4.6388	4.49695
XLOC_001181	9.49472	8.16843	5.0087	11.5521	8.00722	7.90173	5.75247	8.0242	13.3135	4.51704	5.78714	9.81782
XLOC_001182	7.92086	23.169	11.4358	17.224	15.1412	24.5699	21.1718	21.585	36.2536	12.8401	19.8478	19.8188
XLOC_001183	18.3566	43.5678	31.3301	27.4393	21.1075	36.5844	42.2797	31.7591	29.2866	33.2843	26.5803	38.2295
XLOC_001184	213.242	256.069	220.241	248.34	178.714	207.729	256.249	218.066	245.494	283.399	215.595	218.384
XLOC_001185	324.821	252.012	342.383	339.404	359.886	222.745	216.211	271.941	256.961	383.61	294.681	182.758
XLOC_001186	125.329	143.659	138.787	178.512	127.745	135.067	146.144	168.2	202.476	173.995	153.389	153.5
XLOC_001187	430.945	359.029	454.884	454.181	446.25	396.197	352.829	344.294	251.978	433.902	404.04	357.979
XLOC_001188	53.1461	57.7631	48.2867	79.7836	54.7303	65.3525	58.896	76.5159	64.946	84.7456	57.4575	59.4828
XLOC_001189	1531.82	1528.05	1027.45	427.865	673.194	1887.13	2470.94	885.083	547.993	442.338	811.719	1526.77
XLOC_001190	5127.87	5667.07	3293.71	1991.62	3660.0	11122.3	8369.41	2772.16	1777.44	1770.34	3286.04	8227.96
XLOC_001191	7793.82	6010.9	8607.89	7378.6	6979.13	7316.49	7062.1	6905.65	5281.79	7105.04	7315.68	7204.49
XLOC_001192	29.2906	26.3812	18.1523	16.3257	22.445	19.4791	17.0114	19.1596	22.0423	16.4133	18.808	17.8003
XLOC_001193	81.7818	100.26	63.0099	43.4003	74.7168	104.411	74.6868	64.884	73.5645	63.4041	76.5012	80.9107
XLOC_001194	39.3531	37.1948	33.7979	48.2846	29.9797	35.9743	41.7572	46.6182	64.3545	38.0312	38.5054	40.8048
XLOC_001195	445.344	445.595	442.901	494.408	405.864	420.994	458.446	408.675	426.097	511.876	400.159	416.176
XLOC_001196	357.249	327.57	295.318	371.6	239.897	360.61	353.692	208.764	152.367	231.31	203.262	312.342
XLOC_001197	1341.4	1229.82	1277.63	1841.8	1071.68	1231.65	1266.05	913.335	746.627	1421.45	927.997	1119.93
XLOC_001198	7.40273	14.9451	11.8387	16.5572	8.8789	17.6234	21.5281	17.5685	22.2486	14.3307	12.2995	18.6484
XLOC_001199	234.881	236.268	256.841	303.083	251.921	344.47	231.809	244.312	456.978	236.857	232.486	343.206
XLOC_001200	179.396	230.09	228.043	295.855	243.544	181.998	215.007	247.932	285.892	385.96	281.784	212.837
XLOC_001201	399.39	280.327	360.793	444.326	479.214	277.844	273.74	304.099	240.451	364.737	346.017	265.994
XLOC_001202	581.196	393.963	544.336	318.948	481.994	536.074	459.968	431.063	422.329	226.586	373.579	509.231
XLOC_001203	1691.33	1183.16	1971.21	1213.54	1287.38	1578.04	1497.09	1228.35	840.41	968.803	1148.95	1294.32
XLOC_001204	8.52356	5.86634	5.4092	13.8694	7.11975	9.94933	9.0263	6.21639	7.86042	6.00744	6.43216	9.57528
XLOC_001205	858.084	567.481	875.242	475.868	519.628	843.352	767.432	568.177	416.159	317.594	556.234	791.471
XLOC_001206	1082.35	623.384	1011.19	522.765	693.486	984.408	745.321	583.07	358.9	279.35	573.802	822.52
XLOC_001207	3205.26	1752.6	2711.06	1720.23	2574.92	2765.0	1940.18	2068.82	1455.59	1113.82	1906.65	2275.79
XLOC_001208	3482.97	2033.79	2458.7	1736.95	2455.63	3054.59	2076.66	1655.09	1325.01	1101.84	1868.73	2146.48
XLOC_001209	59471.8	34028.1	41876.5	25551.9	43197.9	42012.7	30369.0	22192.6	14221.8	18067.7	23372.3	27467.4
XLOC_001210	27836.6	18399.4	20092.4	13037.6	23132.5	24023.5	15598.1	10365.8	7036.05	8845.82	11450.1	14196.1
XLOC_001211	329.24	337.863	394.402	306.217	302.672	292.347	352.058	336.586	335.069	341.265	368.684	304.026
XLOC_001212	2397.16	1804.39	2333.33	1877.26	2276.48	1570.88	1680.66	1620.57	1313.15	1812.43	1854.15	1448.22
XLOC_001213	680.833	580.875	663.319	736.884	582.957	545.897	527.886	404.797	316.277	646.217	439.811	453.625
XLOC_001214	11768.2	10140.8	12111.1	5035.55	8483.18	10221.6	9877.21	7676.65	5623.03	4372.84	7723.86	9189.7
XLOC_001215	3502.6	2594.33	3471.01	1607.28	2247.1	3125.05	3152.5	2802.02	1921.79	1521.44	2610.51	3065.27
XLOC_001216	3652.8	2203.63	3003.44	1437.18	2244.82	2792.88	2207.24	1970.83	1111.28	1080.18	1759.47	2098.8
XLOC_001217	7759.65	5878.03	7291.07	3366.52	4716.95	6614.11	6248.68	4887.92	3369.39	3134.43	4469.22	5411.86
XLOC_001218	3675.63	2572.81	3173.41	1395.98	2036.98	3047.02	2998.36	2039.69	1577.09	1410.1	1901.94	2549.72
XLOC_001219	7133.4	3773.7	6644.26	3053.36	5563.3	6280.41	4733.97	6308.37	3543.2	2728.66	6355.71	5813.31
XLOC_001220	2823.62	1839.5	2559.76	1315.23	1906.94	2357.12	2236.99	2242.97	1429.93	1183.68	2197.91	2176.81
XLOC_001221	1955.85	1351.37	1910.79	1026.33	1305.8	1775.67	1827.55	1730.24	1162.1	858.683	1652.26	1906.93
XLOC_001222	7169.85	3677.71	5352.82	2435.39	4619.96	4523.8	3898.31	3219.86	1679.08	2089.44	3357.09	3445.04
XLOC_001223	723.632	466.685	681.344	363.442	404.467	607.019	593.721	538.951	348.519	301.358	491.321	620.749
XLOC_001224	6321.32	3316.73	4844.73	2498.43	3736.05	4536.52	3478.11	2749.17	1530.08	1681.93	2684.49	3298.19
XLOC_001225	1537.24	1124.45	1133.43	574.595	871.86	998.499	851.446	795.919	531.885	384.229	625.66	865.183
XLOC_001226	6900.77	3490.94	4715.44	2356.99	4037.18	4909.19	3713.23	3009.86	1711.08	1635.31	2657.62	3658.19
XLOC_001227	220.688	417.693	179.734	342.777	165.434	289.406	361.792	258.828	338.64	264.42	278.987	356.852
XLOC_001228	17651.1	8774.42	16419.1	9785.77	14403.9	12159.6	10909.0	11452.7	7313.81	8914.19	11985.0	9678.91
XLOC_001229	2849.6	1319.89	2898.42	2311.25	2541.16	1816.42	1653.38	2459.64	1280.55	2195.5	2440.96	1689.64
XLOC_001230	6752.7	4687.06	7263.74	4531.39	5915.32	5225.84	4975.42	5233.67	3907.3	4299.77	5260.76	4623.45
XLOC_001231	738.706	602.523	736.793	442.292	532.203	628.928	626.633	550.711	426.892	446.496	540.673	603.4
XLOC_001232	8044.85	6210.0	6658.65	2726.78	7170.66	8460.03	6051.45	4760.4	3887.8	2627.28	5918.09	6381.61
XLOC_001233	6954.35	4784.53	6218.37	2594.79	4869.72	6959.32	6190.97	4780.74	3935.83	2738.67	5077.68	5721.49
XLOC_001234	1656.57	1258.68	1597.48	623.764	1212.5	1426.67	1097.15	824.515	624.807	545.369	870.916	1004.54
XLOC_001235	751.761	449.585	744.916	470.084	738.624	1006.09	502.022	600.712	470.384	250.518	487.864	690.971
XLOC_001236	368.866	293.778	294.842	273.883	269.115	312.486	269.602	208.349	217.372	239.632	225.413	256.767
XLOC_001237	979.281	729.01	565.24	438.722	641.213	713.675	670.468	621.37	1309.87	554.038	485.447	655.85
XLOC_001238	8382.67	5048.2	6361.58	5208.06	10368.4	3593.83	4381.65	3566.29	2513.47	7286.7	4541.63	3495.71
XLOC_001239	18.1366	31.7885	21.7135	32.091	19.9445	19.8431	23.2831	19.9777	26.7852	30.8191	21.6096	20.9133
XLOC_001240	307.438	298.355	270.247	249.598	304.409	336.455	285.365	265.399	381.419	233.115	240.526	291.414
XLOC_001241	407.67	448.926	217.32	405.249	220.033	394.79	209.216	67.4999	224.339	298.82	176.697	149.882
XLOC_001242	16.6261	17.6412	19.0801	24.3894	11.8403	17.191	29.4292	32.4991	42.5207	17.7725	24.7715	33.5348
XLOC_001243	171.099	146.89	163.414	185.026	140.905	202.471	196.753	225.858	287.516	150.487	169.782	231.448
XLOC_001244	21.5874	50.5155	46.031	84.0485	34.9543	60.1028	100.939	90.5497	113.312	53.5563	84.2096	76.7215
XLOC_001245	6366.9	12915.4	4465.86	2081.94	7837.48	3447.95	3152.84	1941.95	3049.76	6424.09	3631.07	2532.47
XLOC_001246	728.482	0.0	323.615	150.866	327.655	220.458	207.698	502.576	231.277	205.375	98.6706	223.192
XLOC_001247	77.2891	42.137	83.2317	48.6483	60.7375	47.5679	51.4997	109.459	78.3916	40.0901	78.926	63.9886
XLOC_001248	96.7041	116.69	93.9148	107.331	85.1079	96.0305	119.953	105.705	122.274	112.356	104.559	117.401
XLOC_001249	98.0256	99.828	129.93	198.386	91.7641	71.8717	94.0693	184.958	195.413	218.95	156.845	105.482
XLOC_001250	264.342	266.197	274.688	367.01	318.444	220.81	227.686	291.448	280.92	408.267	264.91	202.772
XLOC_001251	404.922	418.499	400.778	538.018	370.114	495.421	426.638	343.244	255.614	368.73	353.572	489.25
XLOC_001252	7774.63	4864.45	2616.47	1268.56	3390.9	1853.73	3157.02	1950.43	1645.52	3387.38	3063.42	1539.87
XLOC_001253	13.8737	21.4844	22.5982	21.0701	17.3336	16.561	22.9642	24.0349	34.6659	33.0288	29.6489	22.0403
XLOC_001254	2151.08	1553.41	2733.72	2606.14	3103.43	1342.13	1221.66	2243.72	1633.54	4504.08	2717.72	1048.42
XLOC_001255	96.18	104.228	108.044	85.8541	84.3363	101.871	115.057	91.9052	116.948	87.2529	100.505	101.355
XLOC_001256	33.6511	31.3786	27.9689	17.8047	33.7865	19.3162	26.7402	23.0061	21.0913	25.7066	27.2889	18.7576
XLOC_001257	0.966688	1.66331	1.2883	1.40138	1.30439	1.17018	2.48052	1.73398	2.65982	1.36265	1.04748	2.27066
XLOC_001258	25.1708	32.8555	35.4729	21.5701	32.7926	29.4187	35.8823	39.5208	31.0462	31.0764	39.2658	30.6699
XLOC_001259	59.1118	70.8458	46.8482	39.0472	42.7501	65.3562	67.4567	53.9112	55.1284	56.3584	64.2891	67.4748
XLOC_001260	18.9512	31.3036	17.5858	27.7347	21.2149	20.1367	32.2991	23.9406	25.5817	31.3442	26.5815	30.1925
XLOC_001261	1.36119	1.87368	2.01562	3.19484	0.816313	2.74622	2.06981	3.13027	4.32149	1.27916	2.58117	3.52168
XLOC_001262	113.81	106.162	107.11	111.674	98.9155	98.2986	99.7518	132.134	156.387	142.322	146.092	129.62
XLOC_001263	830.663	836.382	628.679	1017.3	691.878	518.279	565.763	424.497	357.05	1128.99	577.833	433.589
XLOC_001264	229.267	190.707	252.641	227.013	239.136	193.817	175.647	208.048	203.328	229.198	218.963	155.52
XLOC_001265	57.196	31.2006	65.8734	21.9353	61.3602	18.9758	31.7688	59.9782	48.6917	41.2078	62.4353	30.9801
XLOC_001266	520.799	403.521	470.984	502.173	460.978	274.793	307.223	353.006	281.211	458.758	339.395	246.459
XLOC_001267	70.8022	69.2474	68.1473	82.4465	71.2329	60.3329	56.5752	56.3016	64.4768	77.4789	64.1854	58.2902
XLOC_001268	23.0182	31.1816	17.0423	49.7884	12.4894	46.4394	40.8347	22.1818	20.7247	24.0002	17.6177	47.463
XLOC_001269	148.52	243.239	187.16	218.193	147.78	204.367	240.413	196.395	192.071	258.745	209.869	226.588
XLOC_001270	131.118	128.964	128.778	169.046	112.801	125.244	122.073	129.338	112.721	181.196	106.945	107.807
XLOC_001271	345.204	366.528	416.128	537.436	440.049	377.975	392.202	712.789	834.169	428.406	530.068	540.332
XLOC_001272	622.154	796.103	615.238	652.621	541.972	811.914	771.717	595.977	613.121	801.054	622.492	798.733
XLOC_001273	409.783	408.461	363.778	360.36	337.147	366.943	366.231	369.33	354.046	484.111	333.57	369.294
XLOC_001274	9.61639	19.4418	10.4128	11.4512	7.56917	12.3682	14.2227	17.4151	20.0989	14.2331	17.9095	12.6444
XLOC_001275	124.036	109.171	142.546	290.155	142.455	110.643	105.203	159.376	135.776	265.966	158.001	114.617
XLOC_001276	90.3356	100.028	111.505	165.543	109.449	97.2465	90.3823	106.431	96.8686	218.025	136.353	99.2693
XLOC_001277	1644.06	1964.67	2206.04	1798.01	2046.19	1605.07	2083.64	3063.98	2585.94	2639.71	3329.57	1978.03
XLOC_001278	736.531	634.762	862.593	1017.18	765.528	526.84	729.74	1179.58	959.101	1103.98	881.172	689.105
XLOC_001279	93.4132	112.317	105.093	132.668	96.5844	121.388	107.816	108.517	96.807	111.813	98.8423	119.767
XLOC_001280	178.493	213.834	192.792	245.021	168.172	218.222	194.677	191.867	192.66	230.773	187.502	199.108
XLOC_001281	45.843	54.7431	50.8253	67.35	55.3369	57.6276	54.8507	59.9019	76.7099	63.0741	48.8252	68.7461
XLOC_001282	2.66975	4.28739	4.74395	2.94877	4.80318	5.38624	4.82076	5.40275	9.22927	3.26152	4.09824	3.27182
XLOC_001283	25.7428	21.8061	36.0666	35.6783	43.6422	30.5626	29.0759	56.5583	89.0623	24.2845	39.1593	34.3795
XLOC_001284	9.20617	7.39218	16.1315	4.87233	13.3424	9.28678	7.87433	19.195	28.3616	6.92111	13.7164	9.193
XLOC_001285	57.0473	56.6463	70.61	61.326	63.0693	64.3118	65.8041	73.6661	69.2191	59.2978	74.4376	67.4219
XLOC_001286	69.9932	82.4813	84.6342	53.8802	60.8129	61.5822	92.5755	163.661	149.515	71.7111	83.4273	62.4156
XLOC_001287	4.03482	6.74407	7.93776	5.96855	9.33314	11.1638	8.21694	10.4982	19.7635	5.68752	9.36866	13.6569
XLOC_001288	948.269	652.646	758.252	1256.85	853.022	803.52	702.94	1256.08	1244.36	1336.69	1181.65	1278.33
XLOC_001289	72.8096	56.0692	58.0647	45.526	50.8555	58.5787	74.7336	54.766	61.5707	38.1895	45.6847	63.3309
XLOC_001290	113.038	117.749	143.181	124.641	120.922	110.946	133.269	149.646	170.706	127.471	161.383	114.818
XLOC_001291	38.0934	28.2345	51.8516	96.084	49.2041	18.9179	29.5192	81.4021	91.4789	122.814	64.0324	28.7287
XLOC_001292	2479.29	2167.65	2342.19	2000.09	2541.03	1805.99	1762.36	1907.59	1598.69	1857.25	1815.9	1455.77
XLOC_001293	8.8487	6.7668	10.9191	13.4386	7.95991	10.7114	11.2127	21.7055	25.3875	13.3047	12.518	13.4549
XLOC_001294	95.5125	102.667	107.743	80.8991	102.33	90.2863	27.5376	23.396	21.124	14.825	21.2223	23.6735
XLOC_001295	312.761	327.166	358.606	456.769	356.2	298.133	345.778	445.27	459.327	562.211	406.007	311.207
XLOC_001296	333.061	367.722	393.009	714.905	468.137	421.022	361.538	649.122	783.135	553.602	447.832	527.931
XLOC_001297	58.5931	44.9726	79.6461	128.725	59.5088	63.2463	47.2681	56.7042	39.6043	88.8353	64.5873	103.464
XLOC_001298	78.9095	62.4428	88.3973	129.788	89.501	77.2931	56.4079	127.814	48.3291	125.847	80.7542	95.2255
XLOC_001299	2510.65	1971.37	3050.63	3198.34	2503.2	2345.08	2265.4	2579.11	1801.23	3131.36	2498.27	2247.08
XLOC_001300	101.377	104.047	109.822	98.7126	79.9952	186.23	130.827	146.751	170.901	117.831	148.394	185.996
XLOC_001301	107.592	151.544	124.491	139.909	121.544	151.442	150.524	126.359	117.567	184.111	164.031	129.811
XLOC_001302	357.857	428.817	358.632	446.43	357.361	331.337	385.645	322.713	318.519	455.796	328.331	329.355
XLOC_001303	240.656	204.325	228.053	242.872	259.277	219.256	196.556	206.042	149.414	266.005	242.507	210.596
XLOC_001304	510.41	563.746	688.82	602.576	596.611	567.908	748.82	1175.45	1496.67	825.173	882.315	828.819
XLOC_001305	51465.0	29664.9	11145.4	3863.6	14467.4	11486.3	13939.6	4882.01	3948.6	14599.8	7406.46	6569.92
XLOC_001306	46914.0	36209.3	10866.9	5968.23	20196.6	8315.64	12038.1	4808.63	6454.14	12375.8	7443.68	6570.73
XLOC_001307	37722.0	26683.4	14274.8	10850.1	18851.7	19660.4	16729.9	8385.6	7836.1	10339.2	13151.8	10344.4
XLOC_001308	153.184	159.082	169.76	277.274	197.134	144.847	165.528	276.351	265.143	233.604	244.698	195.858
XLOC_001309	3.84578	4.53747	3.17277	4.32356	3.95371	4.65534	2.8195	2.42577	3.13959	3.40751	4.16719	4.82528
XLOC_001310	5.73651	9.87039	12.1046	5.34605	7.74048	13.8882	17.5821	10.2898	13.3556	6.06467	13.2089	17.8684
XLOC_001311	66.0107	110.854	66.8589	65.6188	66.506	83.1027	94.1018	80.1513	91.0929	81.1389	85.8332	74.4255
XLOC_001312	21.4701	22.1652	18.4176	13.1858	19.3135	16.1315	17.3086	16.6509	14.416	13.7755	18.5514	12.7023
XLOC_001313	59.0525	39.9978	49.1349	52.8006	53.9643	39.713	36.0782	33.3681	28.1714	49.6803	43.6743	37.7166
XLOC_001314	2.37368	1.22526	0.263616	0.73737	1.06763	2.15502	0.845951	0.818796	2.51197	0.167298	1.12528	1.09087
XLOC_001315	788.305	791.809	650.506	587.518	717.812	872.414	700.936	545.847	461.83	704.497	587.336	699.286
XLOC_001316	68.2995	75.2114	86.0251	78.8768	80.9552	66.6279	74.4552	103.109	118.367	70.4509	86.8502	84.3586
XLOC_001317	698.556	480.781	465.481	0.0	628.391	422.803	497.914	385.545	221.776	492.345	473.087	784.751
XLOC_001318	143.54	117.346	150.511	41.9491	67.5105	107.605	100.338	70.3748	53.9754	64.5005	70.0702	88.4015
XLOC_001319	67.9638	52.105	77.7722	28.6846	36.7597	64.5668	47.4618	35.1363	39.1482	36.8657	39.0359	54.6485
XLOC_001320	175.248	152.496	189.42	66.5759	89.8678	148.632	126.822	79.4723	65.5599	98.6547	93.4351	111.602
XLOC_001321	430.757	392.956	541.593	230.926	223.088	348.65	441.126	290.219	277.037	430.452	316.98	345.602
XLOC_001322	24.4575	21.0411	29.2746	18.0091	16.5007	21.7933	34.2844	46.8698	51.9086	19.7276	29.6302	28.5854
XLOC_001323	425.431	455.471	507.841	410.642	457.672	463.789	529.512	647.423	607.134	601.093	594.767	504.095
XLOC_001324	900939.0	817843.0	1135510.0	1127240.0	1677190.0	807687.0	877152.0	1233190.0	1015000.0	0.0	0.0	0.0
XLOC_001325	2389.97	1430.29	2590.83	1824.56	3214.12	1794.88	1607.54	2550.84	1908.0	2772.26	2965.69	1598.93
XLOC_001326	10374.1	9019.22	6369.69	6542.77	10227.2	7954.92	6500.5	3643.98	3477.21	6027.68	5777.28	6849.94
XLOC_001327	570.77	557.397	400.89	555.88	298.35	270.766	332.062	293.732	241.609	476.213	279.984	211.107
XLOC_001328	176.964	191.203	196.318	272.436	155.144	156.094	196.872	186.83	187.817	284.852	180.182	163.408
XLOC_001329	12.8662	44.2758	25.7201	53.2908	63.6562	42.8302	38.517	72.7859	126.627	38.0862	29.6257	61.7569
XLOC_001330	210.004	214.23	226.031	333.385	175.257	212.666	238.27	241.25	236.911	339.708	207.549	222.336
XLOC_001331	8232.51	9738.12	8010.47	7493.83	7307.53	9671.33	7900.33	5909.59	4629.8	8488.94	5586.91	6642.07
XLOC_001332	28.278	26.4533	28.128	61.4935	29.5486	29.8205	31.7124	33.0293	47.0463	47.0559	34.0294	34.7851
XLOC_001333	3327.3	2774.83	3005.7	4399.6	3569.94	5720.13	3433.43	3904.68	3001.0	2332.65	2845.02	5083.75
